"Jahangir Khan's World Championship Squash","https://www.kultboy.com/testbericht-uebersicht/3090/",74,,,74,41,,,,,,,,,58,,61.75,61.75
"Fatal Heritage","https://www.kultboy.com/testbericht-uebersicht/3890/",74,,,74,83,,,,,,,,,57,,72.00,72.00
"Hardball II","https://www.kultboy.com/testbericht-uebersicht/4725/",74,,,74,58,,,,,,,,,,,68.67,68.67
"Seek & Destroy","https://www.kultboy.com/testbericht-uebersicht/411/",64,,,69,,,,,,,60,60,,60,71,62.60,62.60
"Checkered Flag","https://www.kultboy.com/testbericht-uebersicht/4091/",74,,,,,,,,,,,,,,,74.00,
"Spider: The Video Game","https://www.kultboy.com/testbericht-uebersicht/5065/",74,,,,,,,,,,,,,,,74.00,
"Jimmy Connors Tennis (NES)","https://www.kultboy.com/testbericht-uebersicht/4795/",70,,,,,,,,,,,,,,,70.00,
"NES Open Tournament Golf","https://www.kultboy.com/testbericht-uebersicht/5527/",74,,,,,,,,,,,,,,,74.00,
"Golden Axe III","https://www.kultboy.com/testbericht-uebersicht/5634/",74,,,,,,,,,,,,,,70,74.00,
"David Crane's Amazing Tennis","https://www.kultboy.com/testbericht-uebersicht/2691/",71,,,,,,,,,,,,,71,,71.00,
"Looney Tunes: Road Runner","https://www.kultboy.com/testbericht-uebersicht/4769/",69,,,,,,,,,,,,,69,,69.00,
"Mission: Impossible (NES)","https://www.kultboy.com/testbericht-uebersicht/6170/",74,,,,66,,,,,,,,,,,70.00,
"Final Soldier","https://www.kultboy.com/testbericht-uebersicht/3588/",73,,,,75,,,,,,,,,73,,73.67,73.67
"Zanac","https://www.kultboy.com/testbericht-uebersicht/5974/",74,,,,,,,,,,,,,,,74.00,
"Mega Man 3","https://www.kultboy.com/testbericht-uebersicht/2438/",74,,,,83,,,,,,,,,,88,78.50,
"F-15 Strike Eagle","https://www.kultboy.com/testbericht-uebersicht/4882/",74,,,,83,,,,,,,,,47,,68.00,68.00
"Need for Speed II","https://www.kultboy.com/testbericht-uebersicht/6662/",74,,,,,,,,,,,80,,,80,77.00,
"Stargate (GB + GG)","https://www.kultboy.com/testbericht-uebersicht/7410/",74,,,,,,,,,,,,,,,74.00,
"Winter Gold (SNES)","https://www.kultboy.com/testbericht-uebersicht/7483/",68,,,,,,,,68,,,,,,,68.00,
"Kurushi Final: Das Ultimative Puzzle","https://www.kultboy.com/testbericht-uebersicht/8097/",74,,,,,,,,,,,,,,,74.00,
"The Legend of Dragoon","https://www.kultboy.com/testbericht-uebersicht/8213/",74,,,,,,,,,,,,,,,74.00,
"Earthworm Jim 3D","https://www.kultboy.com/testbericht-uebersicht/8841/",74,,,,,,,,,,,,,,,74.00,
"Virtual Pinball","https://www.kultboy.com/testbericht-uebersicht/8951/",74,,,,,,,,,,,,,,,74.00,
"Solstice II","https://www.kultboy.com/testbericht-uebersicht/9174/",74,,,,,,,,,,,,,,,74.00,
"Disney's Duck Tales 2","https://www.kultboy.com/testbericht-uebersicht/9206/",74,,,,,,,,,,,,,,,74.00,
"Space Invaders: The Original Game","https://www.kultboy.com/testbericht-uebersicht/4463/",74,,,,,,,,41,,,,,24,,46.33,46.33
"Super Adventure Island II","https://www.kultboy.com/testbericht-uebersicht/9374/",74,,,,,,,,,,,,,,,74.00,
"Haunting Starring Polterguy","https://www.kultboy.com/testbericht-uebersicht/4886/",71,,,,,,,,71,,,,,,,71.00,
"Team Buddies","https://www.kultboy.com/testbericht-uebersicht/9925/",74,,,,,,,,,,,,,,,74.00,
"Dune 2000","https://www.kultboy.com/testbericht-uebersicht/4310/",68,,,,,,,,,,73,74,,,76,71.67,71.67
"POD: Back to Hell","https://www.kultboy.com/testbericht-uebersicht/4492/",74,,,,,,,,,,,74,,,,74.00,
"Kingpin: Life of Crime","https://www.kultboy.com/testbericht-uebersicht/4595/",74,,,,,,,,,,,74,,,,74.00,
"Redline Racer","https://www.kultboy.com/testbericht-uebersicht/4740/",74,,,,,,,,,,,74,,,,74.00,
"Rex Nebular and the Cosmic Gender Bender","https://www.kultboy.com/testbericht-uebersicht/908/",67,,,,75,,,,,,67,74,,54,,67.40,67.40
"Shogo: Mobile Armor Division","https://www.kultboy.com/testbericht-uebersicht/7253/",74,,,,,,,,,,,74,,,,74.00,
"Pax Imperia: Eminent Domain","https://www.kultboy.com/testbericht-uebersicht/7263/",74,,,,,,,,,,,74,,,,74.00,
"Imperium Galactica II: Alliances","https://www.kultboy.com/testbericht-uebersicht/7931/",74,,,,,,,,,,,74,,,,74.00,
"Kasparov's Gambit","https://www.kultboy.com/testbericht-uebersicht/3929/",69,,,,83,,,,,,69,74,,63,,71.60,71.60
"Legions: Conquest and Diplomacy in the Ancient World","https://www.kultboy.com/testbericht-uebersicht/6764/",74,,,,,,,,,,60,74,,,,69.33,69.33
"Paparazzi!: Tales of Tinseltown","https://www.kultboy.com/testbericht-uebersicht/8298/",74,,,,,,,,,,74,74,,32,,63.50,63.50
"Witchaven","https://www.kultboy.com/testbericht-uebersicht/6697/",67,,,,,,,,,,67,74,,71,,69.75,69.75
"Conqueror  A.D.1086","https://www.kultboy.com/testbericht-uebersicht/5708/",74,,,,,,,,,,,74,,58,,68.67,68.67
"Der Verkehrsgigant: Gold Edition","https://www.kultboy.com/testbericht-uebersicht/9665/",74,,,,,,,,,,,74,,,,74.00,
"Sim Farm: Der geniale Sim City Ableger","https://www.kultboy.com/testbericht-uebersicht/975/",65,,,,91,,,,,,74,65,,72,,73.40,73.40
"Cyclemania","https://www.kultboy.com/testbericht-uebersicht/1794/",74,,,,41,,,,,,74,63,,52,,60.80,60.80
"Heroes of Might and Magic II: The Succession Wars","https://www.kultboy.com/testbericht-uebersicht/1796/",74,,,,,,,,,,74,80,,,88,76.00,76.00
"MTV's Beavis and Butt-Head: In Virtual Stupidity","https://www.kultboy.com/testbericht-uebersicht/1994/",74,,,,,,,,,,74,63,,,,70.33,70.33
"Dark Seed II","https://www.kultboy.com/testbericht-uebersicht/2034/",74,,,,,,,,,,74,42,,58,,62.00,62.00
"Wizard!","https://www.kultboy.com/testbericht-uebersicht/2587/",74,,,,,,,,,,74,54,,61,,65.75,65.75
"Outpost 2: Geteilte Bestimmung","https://www.kultboy.com/testbericht-uebersicht/4935/",74,,,,,,,,,,74,40,,,,62.67,62.67
"Arcatera: Die dunkle Bruderschaft","https://www.kultboy.com/testbericht-uebersicht/6292/",74,,,,,,,,,,74,,,,,74.00,
"Mantis: XF5700 Experimental Fighter","https://www.kultboy.com/testbericht-uebersicht/3825/",74,,,,66,,,,,,74,27,,39,,56.00,56.00
"Nightmare Creatures","https://www.kultboy.com/testbericht-uebersicht/7258/",69,,,,,,,,,,74,69,,,,70.67,70.67
"Wolf: The Simulation","https://www.kultboy.com/testbericht-uebersicht/3493/",64,,,,,,,,,,74,,,64,,67.33,67.33
"Amazon: Guardians of Eden","https://www.kultboy.com/testbericht-uebersicht/94/",74,,,,75,,,,,,74,47,,54,,64.80,64.80
"Sid Meier's Antietam!","https://www.kultboy.com/testbericht-uebersicht/7547/",74,,,,,,,,,,74,,,,,74.00,
"Demonworld II: Dunkle Armeen","https://www.kultboy.com/testbericht-uebersicht/7631/",74,,,,,,,,,,74,,,,,74.00,
"AV8B Harrier Assault","https://www.kultboy.com/testbericht-uebersicht/2769/",74,,,52,,,,,,,74,53,,55,,61.60,61.60
"Advantage Tennis","https://www.kultboy.com/testbericht-uebersicht/1650/",74,,,,66,,,,,,74,,,58,,68.00,68.00
"Air Power","https://www.kultboy.com/testbericht-uebersicht/7946/",65,,,,,,,,,,74,65,,,,68.00,68.00
"Archon Ultra","https://www.kultboy.com/testbericht-uebersicht/2167/",70,,,,,,,,,,74,70,63,61,,67.60,67.60
"3-D Ultra Pinball: Creep Night","https://www.kultboy.com/testbericht-uebersicht/4309/",74,,,,,,,,,,74,80,,,,76.00,76.00
"Planet Football","https://www.kultboy.com/testbericht-uebersicht/3972/",74,,,,,,,,,,74,49,,41,,59.50,59.50
"Arcade Pool","https://www.kultboy.com/testbericht-uebersicht/3440/",64,,59,60,,,,,,,74,63,71,,,65.17,65.17
"Silent Steel","https://www.kultboy.com/testbericht-uebersicht/8303/",74,,,,,,,,,,74,45,,,,64.33,64.33
"Risiko II","https://www.kultboy.com/testbericht-uebersicht/9281/",74,,,,,,,,,,74,,,,,74.00,
"Fighter Squadron: The Screamin' Demons over Europe","https://www.kultboy.com/testbericht-uebersicht/9287/",74,,,,,,,,,,74,,,,,74.00,
"Spearhead","https://www.kultboy.com/testbericht-uebersicht/9291/",74,,,,,,,,,,74,,,,,74.00,
"Barrage","https://www.kultboy.com/testbericht-uebersicht/9300/",74,,,,,,,,,,74,,,,,74.00,
"Slave Zero","https://www.kultboy.com/testbericht-uebersicht/9444/",69,,,,,,,,,,74,,,,,71.50,
"Fur Fighters","https://www.kultboy.com/testbericht-uebersicht/9508/",74,,,,,,,,,,74,,,,,74.00,
"Harpoon","https://www.kultboy.com/testbericht-uebersicht/6350/",70,,,41,58,,,,,,74,,,70,,62.60,62.60
"Dominion: Storm Over Gift 3","https://www.kultboy.com/testbericht-uebersicht/9884/",74,,,,,,,,,,74,,,,,74.00,
"Stratosphere: Conquest of the Skies","https://www.kultboy.com/testbericht-uebersicht/7322/",66,,,,,,,,,,74,,,66,,68.67,68.67
"Vangers: One for the Road","https://www.kultboy.com/testbericht-uebersicht/9885/",74,,,,,,,,,,74,,,,,74.00,
"Castrol Honda Superbike 2000","https://www.kultboy.com/testbericht-uebersicht/9937/",74,,,,,,,,,,74,,,,,74.00,
"Rival Turf","https://www.kultboy.com/testbericht-uebersicht/1457/",68,,,,58,,,,,,,,74,60,,65.00,65.00
"Top Banana","https://www.kultboy.com/testbericht-uebersicht/1523/",74,,,16,33,,,,,,,,74,,27,49.25,49.25
"TV Sports Baseball","https://www.kultboy.com/testbericht-uebersicht/621/",65,,,60,83,,,,,,,,74,57,,67.80,67.80
"Impossible Mission","https://www.kultboy.com/testbericht-uebersicht/263/",68,,,,83,,,74,,,,,71,68,81,72.80,72.80
"Aggressors of Dark Kombat","https://www.kultboy.com/testbericht-uebersicht/6668/",74,,,,,,,74,,,,,,,,74.00,
"The Karate Kid Part II","https://www.kultboy.com/testbericht-uebersicht/981/",74,,,,,74,,,,,,,,,64,74.00,
"West Bank","https://www.kultboy.com/testbericht-uebersicht/1264/",74,,,,100,74,,,,,,,,,74,82.67,82.67
"Jack the Nipper","https://www.kultboy.com/testbericht-uebersicht/1340/",74,,,,,74,,,,,,,,,,74.00,
"Contamination","https://www.kultboy.com/testbericht-uebersicht/1592/",74,,,,,74,,,,,,,,,,74.00,
"Wizardry","https://www.kultboy.com/testbericht-uebersicht/3455/",74,,,,,74,,,,,,,,,,74.00,
"Tiger Mission","https://www.kultboy.com/testbericht-uebersicht/3079/",74,,,,,74,,,,,,,,,,74.00,
"Xeno","https://www.kultboy.com/testbericht-uebersicht/3126/",74,,,,75,74,,,,,,,,,,74.33,74.33
"Astro Warrior","https://www.kultboy.com/testbericht-uebersicht/3521/",74,,,,,74,,,,,,,,,,74.00,
"Jinks","https://www.kultboy.com/testbericht-uebersicht/115/",74,,,,75,74,,,,,,,,,,74.33,74.33
"Stifflip & Co.","https://www.kultboy.com/testbericht-uebersicht/3324/",74,,,,,74,,,,,,,,,,74.00,
"Enemy Nations","https://www.kultboy.com/testbericht-uebersicht/5011/",64,,,,,,,,,74,58,60,,64,,64.00,64.00
"UFO: Aftermath","https://www.kultboy.com/testbericht-uebersicht/10171/",74,,,,,,,,,74,,,,,,74.00,
"Die Völker II: Aufstieg zum Königreich","https://www.kultboy.com/testbericht-uebersicht/10179/",74,,,,,,,,,74,,,,,,74.00,
"Virtual Resort: Spring Break","https://www.kultboy.com/testbericht-uebersicht/5124/",74,,,,,,,,,74,,,,,,74.00,
"(T)Raumschiff Surprise: Periode 1","https://www.kultboy.com/testbericht-uebersicht/5125/",74,,,,,,,,,74,,,,,,74.00,
"Tony Tough and the Night of Roasted Moths","https://www.kultboy.com/testbericht-uebersicht/5375/",74,,,,,,,,,74,,,,,,74.00,
"Lionheart: Legacy of the Crusader","https://www.kultboy.com/testbericht-uebersicht/5460/",74,,,,,,,,,74,,,,,,74.00,
"Strike Fleet: Marine-Simulator","https://www.kultboy.com/testbericht-uebersicht/1234/",67,,,67,,74,,,,,,,,,,69.33,69.33
"Druid II: Enlightenment","https://www.kultboy.com/testbericht-uebersicht/1341/",70,,,,75,74,,,,,,,,70,,72.25,72.25
"Thrust II","https://www.kultboy.com/testbericht-uebersicht/1610/",74,,,,75,74,,,,,,,,25,,62.00,62.00
"Sidewize","https://www.kultboy.com/testbericht-uebersicht/3008/",74,,,,91,74,,,,,,,,,,79.67,79.67
"Impossaball","https://www.kultboy.com/testbericht-uebersicht/3129/",74,,,,,74,,,,,,,,,,74.00,
"Transbot","https://www.kultboy.com/testbericht-uebersicht/3261/",74,,,,,74,,,,,,,,,,74.00,
"Milon's Secret Castle","https://www.kultboy.com/testbericht-uebersicht/2573/",73,,,,,,,,74,,,,,,,73.50,
"Ninja Combat","https://www.kultboy.com/testbericht-uebersicht/3611/",74,,,,,,,,74,,,,,,,74.00,
"Football Frenzy","https://www.kultboy.com/testbericht-uebersicht/5606/",74,,,,,,,,74,,,,,,,74.00,
"Super Baseball 2020","https://www.kultboy.com/testbericht-uebersicht/3602/",73,,,,,,,,74,,,,,,,73.50,
"NHL All-Star Hockey 98","https://www.kultboy.com/testbericht-uebersicht/6883/",74,,,,,,,,74,,,,,,,74.00,
"Gauntlet Legends","https://www.kultboy.com/testbericht-uebersicht/7050/",74,,,,,,,,74,,,,,,,74.00,
"Pinball Graffiti","https://www.kultboy.com/testbericht-uebersicht/7421/",74,,,,,,,,74,,,,,,,74.00,
"Saga Frontier","https://www.kultboy.com/testbericht-uebersicht/7778/",74,,,,,,,,74,,,,,,,74.00,
"Enemy Zero","https://www.kultboy.com/testbericht-uebersicht/7352/",64,,,,,,,,74,,37,52,,,,56.75,56.75
"Heaven's Gate","https://www.kultboy.com/testbericht-uebersicht/8067/",74,,,,,,,,74,,,,,,,74.00,
"Dark Rift","https://www.kultboy.com/testbericht-uebersicht/7261/",74,,,,,,,,74,,,63,,,,70.33,70.33
"Pokemon Puzzle League","https://www.kultboy.com/testbericht-uebersicht/5203/",74,,,,,,74,,,,,,,,,74.00,
"Super Mario Advance","https://www.kultboy.com/testbericht-uebersicht/5386/",74,,,,,,74,,,,,,,,,74.00,
"Iridion II","https://www.kultboy.com/testbericht-uebersicht/5431/",74,,,,,,74,,,,,,,,,74.00,
"Spyro: Season of Ice","https://www.kultboy.com/testbericht-uebersicht/9097/",74,,,,,,74,,,,,,,,,74.00,
"Rocket Ranger","https://www.kultboy.com/testbericht-uebersicht/437/",73,,,,83,,,,,,,,,73,73,76.33,76.33
"Alone in the Dark 3","https://www.kultboy.com/testbericht-uebersicht/1196/",67,,,,,,,,,,,67,,73,59,69.00,69.00
"Die Ungelösten Fälle von Sherlock Holmes: Das Geheimnis der tätowierten Rose","https://www.kultboy.com/testbericht-uebersicht/1351/",73,,,,,,,,,,,80,,73,,75.33,75.33
"Jack Nicklaus' Greatest 18 Holes of Major Championship Golf","https://www.kultboy.com/testbericht-uebersicht/1084/",69,,69,,41,,,,,,,,,34,,53.25,53.25
"Alien Crush","https://www.kultboy.com/testbericht-uebersicht/2448/",73,,,,,,,,,,,,,73,70,73.00,
"Gomola Speed","https://www.kultboy.com/testbericht-uebersicht/2680/",73,,,,75,,,,,,,,,73,,73.67,73.67
"The Terminator 2029","https://www.kultboy.com/testbericht-uebersicht/2744/",73,,,,83,,,,,,59,54,,73,,68.40,68.40
"Eco Quest: Die Suche nach Cetus","https://www.kultboy.com/testbericht-uebersicht/1731/",72,,,,58,,,,,,58,,,72,,65.00,65.00
"Tubular Worlds","https://www.kultboy.com/testbericht-uebersicht/2955/",64,,,64,,,,,,,62,58,,73,,64.20,64.20
"Journey: The Quest Begins","https://www.kultboy.com/testbericht-uebersicht/2640/",73,,,,75,,,,,,,,,73,,73.67,73.67
"Soldier of Fortune","https://www.kultboy.com/testbericht-uebersicht/3146/",73,,,,,,,,,,,,,73,,73.00,
"The Gates of Zendocon","https://www.kultboy.com/testbericht-uebersicht/3215/",73,,,,,,,,,,,,,73,,73.00,
"Lombard RAC Rally","https://www.kultboy.com/testbericht-uebersicht/2376/",73,,,,58,,,,,,,,,73,,68.00,68.00
"Test Drive II: The Duel","https://www.kultboy.com/testbericht-uebersicht/656/",69,,,,58,,,,,,,,,47,80,58.00,58.00
"Lode Runner: Lost Labyrinth","https://www.kultboy.com/testbericht-uebersicht/3591/",73,,,,,,,,,,,,,73,,73.00,
"Ordyne","https://www.kultboy.com/testbericht-uebersicht/3352/",73,,,,83,,,,,,,,,73,,76.33,76.33
"Lakers vs. Celtics and the NBA Playoffs","https://www.kultboy.com/testbericht-uebersicht/3599/",73,,,,66,,,,,,,,,73,,70.67,70.67
"Videokid","https://www.kultboy.com/testbericht-uebersicht/860/",67,,,67,50,,,,,,,,,73,,64.25,64.25
"Scorpio","https://www.kultboy.com/testbericht-uebersicht/1858/",73,,,,66,,,,,,,,,73,,70.67,70.67
"Hard 'n' Heavy","https://www.kultboy.com/testbericht-uebersicht/601/",71,,,,25,,,,,,,,,71,66,55.67,55.67
"Sanitarium","https://www.kultboy.com/testbericht-uebersicht/4553/",67,,,,,,,,,,61,67,,73,79,67.00,67.00
"Demon's Winter","https://www.kultboy.com/testbericht-uebersicht/1695/",73,,,38,75,,,,,,,,,73,,64.75,64.75
"Konami '88","https://www.kultboy.com/testbericht-uebersicht/4786/",73,,,,,,,,,,,,,73,,73.00,
"Psycho Fox","https://www.kultboy.com/testbericht-uebersicht/1696/",73,,,,58,,,,,,,,,73,,68.00,68.00
"Dynamite Dux","https://www.kultboy.com/testbericht-uebersicht/2385/",68,,,,50,,,,,,,,,68,64,62.00,62.00
"Wayne Gretzky Hockey","https://www.kultboy.com/testbericht-uebersicht/1044/",73,,,,50,,,,,,,,,73,,65.33,65.33
"Pocky & Rocky","https://www.kultboy.com/testbericht-uebersicht/6342/",70,,,,,,,,,,,,,73,,71.50,
"Total Eclipse (3DO)","https://www.kultboy.com/testbericht-uebersicht/86/",66,,,,83,,,,,,,,,73,,74.00,74.00
"The Lost Admiral","https://www.kultboy.com/testbericht-uebersicht/5063/",73,,,,,,,,,,,,,73,,73.00,
"Unnecessary Roughness '95","https://www.kultboy.com/testbericht-uebersicht/6017/",73,,,,,,,,,,64,,,73,,70.00,70.00
"Tank Commander","https://www.kultboy.com/testbericht-uebersicht/6044/",72,,,,,,,,,,72,64,,73,,70.25,70.25
"The War College: Universal Military Simulator 3","https://www.kultboy.com/testbericht-uebersicht/4570/",73,,,,,,,,,,44,40,,73,,57.50,57.50
"Super Strike Eagle","https://www.kultboy.com/testbericht-uebersicht/6005/",70,,,,91,,,,,,,,,73,,78.00,78.00
"Empereur Napoleon 1, L'","https://www.kultboy.com/testbericht-uebersicht/6046/",66,,,,,,,,,,66,,,73,,68.33,68.33
"Konami Golf","https://www.kultboy.com/testbericht-uebersicht/6063/",73,,,,,,,,,,,,,73,,73.00,
"Asghan der Drachentöter","https://www.kultboy.com/testbericht-uebersicht/4944/",70,,,,,,,,,,70,40,,73,,63.25,63.25
"Death Rally","https://www.kultboy.com/testbericht-uebersicht/4979/",73,,,,,,,,,,,80,,73,,75.33,75.33
"Game, Net & Match!","https://www.kultboy.com/testbericht-uebersicht/4950/",73,,,,,,,,,,,,,73,,73.00,
"Deadlock II: Shrine Wars","https://www.kultboy.com/testbericht-uebersicht/6546/",73,,,,,,,,,,,62,,73,,69.33,69.33
"The Terminator","https://www.kultboy.com/testbericht-uebersicht/85/",65,,,,41,,,,58,,54,,55,58,,55.17,55.17
"Super R.C. Pro-Am","https://www.kultboy.com/testbericht-uebersicht/4188/",72,,,,83,,,,,,,,,73,86,76.00,76.00
"Shi Kin Joh","https://www.kultboy.com/testbericht-uebersicht/3882/",73,,,,66,,,,,,,,,73,,70.67,70.67
"Skidz","https://www.kultboy.com/testbericht-uebersicht/1114/",69,,,69,50,,,,,,,,,73,,65.25,65.25
"Warhammer Epic 40.000: Final Liberation","https://www.kultboy.com/testbericht-uebersicht/7266/",73,,,,,,,,,,,61,,73,,69.00,69.00
"American Pro Football","https://www.kultboy.com/testbericht-uebersicht/7345/",73,,,,41,,,,,,,,,73,,62.33,62.33
"Batman - The Video Game (MD)","https://www.kultboy.com/testbericht-uebersicht/3944/",71,,,,66,,,,,,,,,73,,70.00,70.00
"Snake Rattle 'n' Roll","https://www.kultboy.com/testbericht-uebersicht/2370/",70,,,,50,,,,,,,,,73,,64.33,64.33
"ADS: Advanced Destroyer Simulator","https://www.kultboy.com/testbericht-uebersicht/831/",67,,,67,75,,,,,,,,,73,,70.50,70.50
"Powerdrome","https://www.kultboy.com/testbericht-uebersicht/654/",69,,,,83,,,,,,,,,69,,73.67,73.67
"Dynamite Duke","https://www.kultboy.com/testbericht-uebersicht/4881/",73,,,,41,,,,,,,,,53,,55.67,55.67
"Alien Earth","https://www.kultboy.com/testbericht-uebersicht/8751/",73,,,,,,,,,,,,,73,,73.00,
"Arcade America","https://www.kultboy.com/testbericht-uebersicht/8336/",73,,,,,,,,,,56,60,,73,,65.50,65.50
"Endorfun","https://www.kultboy.com/testbericht-uebersicht/6714/",73,,,,,,,,,,24,,,73,,56.67,56.67
"Holiday Island","https://www.kultboy.com/testbericht-uebersicht/7924/",73,,,,,,,,,,,60,,73,,68.67,68.67
"Disney's Hercules Action Game","https://www.kultboy.com/testbericht-uebersicht/7914/",70,,,,,,,,,,,80,,73,,74.33,74.33
"Campaign","https://www.kultboy.com/testbericht-uebersicht/3576/",67,,73,67,,,,,,,69,,,42,,63.60,63.60
"Fly Harder","https://www.kultboy.com/testbericht-uebersicht/3475/",64,,64,34,0,,,,,,,,,44,,41.20,41.20
"John Barnes European Football","https://www.kultboy.com/testbericht-uebersicht/739/",70,,73,51,,,,,,,,,,,,64.67,64.67
"Second Samurai","https://www.kultboy.com/testbericht-uebersicht/711/",64,,64,71,,,,,,,,,,67,75,66.50,66.50
"Burning Rubber","https://www.kultboy.com/testbericht-uebersicht/883/",73,,,73,,,,,,,,,,,,73.00,
"The Seven Gates of Jambala","https://www.kultboy.com/testbericht-uebersicht/974/",73,,,42,75,,,,,,,,,57,,61.75,61.75
"Obitus","https://www.kultboy.com/testbericht-uebersicht/1144/",71,,,73,66,,,,,,60,,71,50,,65.17,65.17
"Backgammon Royale","https://www.kultboy.com/testbericht-uebersicht/1938/",73,,,73,33,,,,,,,,,,,59.67,59.67
"Overdrive","https://www.kultboy.com/testbericht-uebersicht/2698/",73,,,73,58,,,,,,,,,45,,62.25,62.25
"The Viking Child: Prophecy I","https://www.kultboy.com/testbericht-uebersicht/2515/",67,,,73,66,,,,,,,,45,67,,63.60,63.60
"Legend of Djel","https://www.kultboy.com/testbericht-uebersicht/3977/",73,,,73,16,,,,,,,,,,,54.00,54.00
"Fantasy World Dizzy","https://www.kultboy.com/testbericht-uebersicht/4149/",73,,,73,83,,,,,,,,,61,,72.50,72.50
"Tom Clancy - The Cardinal of the Kremlin","https://www.kultboy.com/testbericht-uebersicht/4179/",73,,,73,83,,,,,,,,,48,,69.25,69.25
"MegaTraveller 2: Quest for the Ancients","https://www.kultboy.com/testbericht-uebersicht/3379/",73,,54,57,,,,,,,73,,,56,,62.60,62.60
"Hammerfist","https://www.kultboy.com/testbericht-uebersicht/2262/",72,,,73,58,,,,,,,,,72,,68.75,68.75
"Shock Wave (1990)","https://www.kultboy.com/testbericht-uebersicht/4388/",73,,,73,75,,,,,,,,,19,,60.00,60.00
"Leading Lap","https://www.kultboy.com/testbericht-uebersicht/8529/",73,,,73,,,,,,,,,,,,73.00,
"Stryx","https://www.kultboy.com/testbericht-uebersicht/1655/",73,,,73,33,,,,,,,,,23,,50.50,50.50
"Scramble Spirits","https://www.kultboy.com/testbericht-uebersicht/4896/",73,,,73,25,,,,,,,,,28,,49.75,49.75
